gc.id	chrom	start	end	strand	assembly
GRCh38:chr11:+:125792721:125792721	chr11	125792721	125792721	+	:assembly/GRCh38
GRCh38:chr12:+:53453182:53453182	chr12	53453182	53453182	+	:assembly/GRCh38
GRCh38:chr12:+:54333174:54333174	chr12	54333174	54333174	+	:assembly/GRCh38
GRCh38:chr12:+:56142390:56142390	chr12	56142390	56142390	+	:assembly/GRCh38
GRCh38:chr12:+:68708905:68708905	chr12	68708905	68708905	+	:assembly/GRCh38
GRCh38:chr12:+:78583958:78583958	chr12	78583958	78583958	+	:assembly/GRCh38
GRCh38:chr12:+:85554489:85554489	chr12	85554489	85554489	+	:assembly/GRCh38
GRCh38:chr12:+:100957170:100957170	chr12	100957170	100957170	+	:assembly/GRCh38
GRCh38:chr13:+:38161026:38161026	chr13	38161026	38161026	+	:assembly/GRCh38
GRCh38:chr14:+:20181379:20181379	chr14	20181379	20181379	+	:assembly/GRCh38
GRCh38:chr14:+:20926749:20926749	chr14	20926749	20926749	+	:assembly/GRCh38
GRCh38:chr14:+:44973835:44973835	chr14	44973835	44973835	+	:assembly/GRCh38
GRCh38:chr14:+:53175102:53175102	chr14	53175102	53175102	+	:assembly/GRCh38
GRCh38:chr14:+:54417182:54417182	chr14	54417182	54417182	+	:assembly/GRCh38
GRCh38:chr14:+:55510234:55510234	chr14	55510234	55510234	+	:assembly/GRCh38
GRCh38:chr14:+:64065952:64065952	chr14	64065952	64065952	+	:assembly/GRCh38
GRCh38:chr14:+:65054980:65054980	chr14	65054980	65054980	+	:assembly/GRCh38
GRCh38:chr14:+:68248093:68248093	chr14	68248093	68248093	+	:assembly/GRCh38
GRCh38:chr14:+:72943525:72943525	chr14	72943525	72943525	+	:assembly/GRCh38
GRCh38:chr14:+:73412619:73412619	chr14	73412619	73412619	+	:assembly/GRCh38
GRCh38:chr14:+:73725985:73725985	chr14	73725985	73725985	+	:assembly/GRCh38
GRCh38:chr14:+:89041193:89041193	chr14	89041193	89041193	+	:assembly/GRCh38
GRCh38:chr14:+:91766400:91766400	chr14	91766400	91766400	+	:assembly/GRCh38
GRCh38:chr14:+:95235386:95235386	chr14	95235386	95235386	+	:assembly/GRCh38
GRCh38:chr14:+:103396967:103396967	chr14	103396967	103396967	+	:assembly/GRCh38
GRCh38:chr14:+:104639772:104639772	chr14	104639772	104639772	+	:assembly/GRCh38
GRCh38:chr15:+:48434333:48434333	chr15	48434333	48434333	+	:assembly/GRCh38
GRCh38:chr15:+:75562493:75562493	chr15	75562493	75562493	+	:assembly/GRCh38
GRCh38:chr15:+:75981484:75981484	chr15	75981484	75981484	+	:assembly/GRCh38
GRCh38:chr15:+:85326288:85326288	chr15	85326288	85326288	+	:assembly/GRCh38
GRCh38:chr15:+:89843530:89843530	chr15	89843530	89843530	+	:assembly/GRCh38
GRCh38:chr15:+:93547892:93547892	chr15	93547892	93547892	+	:assembly/GRCh38
GRCh38:chr15:+:102359007:102359007	chr15	102359007	102359007	+	:assembly/GRCh38
GRCh38:chr16:+:786326:786326	chr16	786326	786326	+	:assembly/GRCh38
GRCh38:chr16:+:1275245:1275245	chr16	1275245	1275245	+	:assembly/GRCh38
GRCh38:chr16:+:1392553:1392553	chr16	1392553	1392553	+	:assembly/GRCh38
GRCh38:chr16:+:1756465:1756465	chr16	1756465	1756465	+	:assembly/GRCh38
GRCh38:chr16:+:2141821:2141821	chr16	2141821	2141821	+	:assembly/GRCh38
GRCh38:chr16:+:9858574:9858574	chr16	9858574	9858574	+	:assembly/GRCh38
GRCh38:chr16:+:9858575:9858575	chr16	9858575	9858575	+	:assembly/GRCh38
GRCh38:chr16:+:27374147:27374147	chr16	27374147	27374147	+	:assembly/GRCh38
GRCh38:chr16:+:31230712:31230712	chr16	31230712	31230712	+	:assembly/GRCh38
GRCh38:chr16:+:57247824:57247824	chr16	57247824	57247824	+	:assembly/GRCh38
GRCh38:chr16:+:66956183:66956183	chr16	66956183	66956183	+	:assembly/GRCh38
GRCh38:chr16:+:68002494:68002494	chr16	68002494	68002494	+	:assembly/GRCh38
GRCh38:chr16:+:75263699:75263699	chr16	75263699	75263699	+	:assembly/GRCh38
GRCh38:chr16:+:89927187:89927187	chr16	89927187	89927187	+	:assembly/GRCh38
GRCh38:chr17:+:3851083:3851083	chr17	3851083	3851083	+	:assembly/GRCh38
GRCh38:chr17:+:5993765:5993765	chr17	5993765	5993765	+	:assembly/GRCh38
GRCh38:chr17:+:10315724:10315724	chr17	10315724	10315724	+	:assembly/GRCh38
GRCh38:chr17:+:16041474:16041474	chr17	16041474	16041474	+	:assembly/GRCh38
GRCh38:chr17:+:21207813:21207813	chr17	21207813	21207813	+	:assembly/GRCh38
GRCh38:chr17:+:26087658:26087658	chr17	26087658	26087658	+	:assembly/GRCh38
GRCh38:chr17:+:26097957:26097957	chr17	26097957	26097957	+	:assembly/GRCh38
GRCh38:chr17:+:39623495:39623495	chr17	39623495	39623495	+	:assembly/GRCh38
GRCh38:chr17:+:51901192:51901192	chr17	51901192	51901192	+	:assembly/GRCh38
GRCh38:chr17:+:51901306:51901306	chr17	51901306	51901306	+	:assembly/GRCh38
GRCh38:chr17:+:60061531:60061531	chr17	60061531	60061531	+	:assembly/GRCh38
GRCh38:chr17:+:60754829:60754829	chr17	60754829	60754829	+	:assembly/GRCh38
GRCh38:chr17:+:65714158:65714158	chr17	65714158	65714158	+	:assembly/GRCh38
GRCh38:chr17:+:67039748:67039748	chr17	67039748	67039748	+	:assembly/GRCh38
GRCh38:chr17:+:67080612:67080612	chr17	67080612	67080612	+	:assembly/GRCh38
GRCh38:chr17:+:73000044:73000044	chr17	73000044	73000044	+	:assembly/GRCh38
GRCh38:chr17:+:79104922:79104922	chr17	79104922	79104922	+	:assembly/GRCh38
GRCh38:chr17:+:79207488:79207488	chr17	79207488	79207488	+	:assembly/GRCh38
GRCh38:chr18:+:334942:334942	chr18	334942	334942	+	:assembly/GRCh38
GRCh38:chr18:+:347075:347075	chr18	347075	347075	+	:assembly/GRCh38
GRCh38:chr18:+:72913957:72913957	chr18	72913957	72913957	+	:assembly/GRCh38
GRCh38:chr19:+:7754289:7754289	chr19	7754289	7754289	+	:assembly/GRCh38
GRCh38:chr19:+:7808025:7808025	chr19	7808025	7808025	+	:assembly/GRCh38
GRCh38:chr19:+:11134207:11134207	chr19	11134207	11134207	+	:assembly/GRCh38
GRCh38:chr19:+:11917051:11917051	chr19	11917051	11917051	+	:assembly/GRCh38
GRCh38:chr19:+:12429982:12429982	chr19	12429982	12429982	+	:assembly/GRCh38
GRCh38:chr19:+:12937650:12937650	chr19	12937650	12937650	+	:assembly/GRCh38
GRCh38:chr19:+:14752377:14752377	chr19	14752377	14752377	+	:assembly/GRCh38
GRCh38:chr19:+:15662136:15662136	chr19	15662136	15662136	+	:assembly/GRCh38
GRCh38:chr19:+:17320396:17320396	chr19	17320396	17320396	+	:assembly/GRCh38
GRCh38:chr19:+:18542194:18542194	chr19	18542194	18542194	+	:assembly/GRCh38
GRCh38:chr19:+:19017827:19017827	chr19	19017827	19017827	+	:assembly/GRCh38
GRCh38:chr19:+:19770777:19770777	chr19	19770777	19770777	+	:assembly/GRCh38
GRCh38:chr19:+:36500443:36500443	chr19	36500443	36500443	+	:assembly/GRCh38
GRCh38:chr19:+:41089311:41089311	chr19	41089311	41089311	+	:assembly/GRCh38
GRCh38:chr19:+:43866447:43866447	chr19	43866447	43866447	+	:assembly/GRCh38
GRCh38:chr19:+:47539379:47539379	chr19	47539379	47539379	+	:assembly/GRCh38
GRCh38:chr19:+:48342865:48342865	chr19	48342865	48342865	+	:assembly/GRCh38
GRCh38:chr19:+:49424579:49424579	chr19	49424579	49424579	+	:assembly/GRCh38
GRCh38:chr19:+:50156429:50156429	chr19	50156429	50156429	+	:assembly/GRCh38
GRCh38:chr19:+:53345307:53345307	chr19	53345307	53345307	+	:assembly/GRCh38
GRCh38:chr19:+:53644052:53644052	chr19	53644052	53644052	+	:assembly/GRCh38
GRCh38:chr19:+:55087309:55087309	chr19	55087309	55087309	+	:assembly/GRCh38
GRCh38:chr19:+:55997928:55997928	chr19	55997928	55997928	+	:assembly/GRCh38
GRCh38:chr19:+:58117933:58117933	chr19	58117933	58117933	+	:assembly/GRCh38
GRCh38:chr2:+:11731530:11731530	chr2	11731530	11731530	+	:assembly/GRCh38
GRCh38:chr2:+:31562446:31562446	chr2	31562446	31562446	+	:assembly/GRCh38
GRCh38:chr2:+:43452707:43452707	chr2	43452707	43452707	+	:assembly/GRCh38
GRCh38:chr2:+:43931184:43931184	chr2	43931184	43931184	+	:assembly/GRCh38
GRCh38:chr2:+:44116938:44116938	chr2	44116938	44116938	+	:assembly/GRCh38
GRCh38:chr2:+:55276934:55276934	chr2	55276934	55276934	+	:assembly/GRCh38
GRCh38:chr2:+:70106060:70106060	chr2	70106060	70106060	+	:assembly/GRCh38
GRCh38:chr2:+:79253872:79253872	chr2	79253872	79253872	+	:assembly/GRCh38
GRCh38:chr2:+:95753173:95753173	chr2	95753173	95753173	+	:assembly/GRCh38
GRCh38:chr2:+:99651802:99651802	chr2	99651802	99651802	+	:assembly/GRCh38
GRCh38:chr2:+:102984437:102984437	chr2	102984437	102984437	+	:assembly/GRCh38
GRCh38:chr2:+:141259327:141259327	chr2	141259327	141259327	+	:assembly/GRCh38
GRCh38:chr2:+:152487791:152487791	chr2	152487791	152487791	+	:assembly/GRCh38
GRCh38:chr2:+:159107335:159107335	chr2	159107335	159107335	+	:assembly/GRCh38
GRCh38:chr2:+:189949906:189949906	chr2	189949906	189949906	+	:assembly/GRCh38
GRCh38:chr2:+:202093792:202093792	chr2	202093792	202093792	+	:assembly/GRCh38
GRCh38:chr2:+:217234671:217234671	chr2	217234671	217234671	+	:assembly/GRCh38
GRCh38:chr2:+:228145301:228145301	chr2	228145301	228145301	+	:assembly/GRCh38
GRCh38:chr2:+:230231694:230231694	chr2	230231694	230231694	+	:assembly/GRCh38
GRCh38:chr2:+:233350585:233350585	chr2	233350585	233350585	+	:assembly/GRCh38
GRCh38:chr20:+:2397917:2397917	chr20	2397917	2397917	+	:assembly/GRCh38
GRCh38:chr20:+:3063797:3063797	chr20	3063797	3063797	+	:assembly/GRCh38
GRCh38:chr20:+:24524046:24524046	chr20	24524046	24524046	+	:assembly/GRCh38
GRCh38:chr20:+:34242652:34242652	chr20	34242652	34242652	+	:assembly/GRCh38
GRCh38:chr20:+:35293481:35293481	chr20	35293481	35293481	+	:assembly/GRCh38
GRCh38:chr20:+:50769625:50769625	chr20	50769625	50769625	+	:assembly/GRCh38
GRCh38:chr20:+:62737942:62737942	chr20	62737942	62737942	+	:assembly/GRCh38
GRCh38:chr21:+:47406518:47406518	chr21	47406518	47406518	+	:assembly/GRCh38
GRCh38:chr22:+:16449036:16449036	chr22	16449036	16449036	+	:assembly/GRCh38
GRCh38:chr22:+:28193474:28193474	chr22	28193474	28193474	+	:assembly/GRCh38
GRCh38:chr22:+:30769592:30769592	chr22	30769592	30769592	+	:assembly/GRCh38
GRCh38:chr22:+:47059938:47059938	chr22	47059938	47059938	+	:assembly/GRCh38
GRCh38:chr22:+:50944610:50944610	chr22	50944610	50944610	+	:assembly/GRCh38
GRCh38:chr3:+:9027306:9027306	chr3	9027306	9027306	+	:assembly/GRCh38
GRCh38:chr3:+:9792058:9792058	chr3	9792058	9792058	+	:assembly/GRCh38
GRCh38:chr3:+:9852350:9852350	chr3	9852350	9852350	+	:assembly/GRCh38
GRCh38:chr3:+:35771026:35771026	chr3	35771026	35771026	+	:assembly/GRCh38
GRCh38:chr3:+:42700693:42700693	chr3	42700693	42700693	+	:assembly/GRCh38
GRCh38:chr3:+:51457609:51457609	chr3	51457609	51457609	+	:assembly/GRCh38
GRCh38:chr3:+:52598231:52598231	chr3	52598231	52598231	+	:assembly/GRCh38
GRCh38:chr3:+:97851968:97851968	chr3	97851968	97851968	+	:assembly/GRCh38
GRCh38:chr3:+:172835205:172835205	chr3	172835205	172835205	+	:assembly/GRCh38
GRCh38:chr3:+:186953885:186953885	chr3	186953885	186953885	+	:assembly/GRCh38
GRCh38:chr3:+:189690812:189690812	chr3	189690812	189690812	+	:assembly/GRCh38
GRCh38:chr3:+:195511937:195511937	chr3	195511937	195511937	+	:assembly/GRCh38
GRCh38:chr3:+:195515434:195515434	chr3	195515434	195515434	+	:assembly/GRCh38
GRCh38:chr4:+:982732:982732	chr4	982732	982732	+	:assembly/GRCh38
GRCh38:chr4:+:9213735:9213735	chr4	9213735	9213735	+	:assembly/GRCh38
GRCh38:chr4:+:39313103:39313103	chr4	39313103	39313103	+	:assembly/GRCh38
GRCh38:chr4:+:53773656:53773656	chr4	53773656	53773656	+	:assembly/GRCh38
GRCh38:chr4:+:73935340:73935340	chr4	73935340	73935340	+	:assembly/GRCh38
GRCh38:chr4:+:90833118:90833118	chr4	90833118	90833118	+	:assembly/GRCh38
GRCh38:chr4:+:107171632:107171632	chr4	107171632	107171632	+	:assembly/GRCh38
GRCh38:chr4:+:126242226:126242226	chr4	126242226	126242226	+	:assembly/GRCh38
GRCh38:chr4:+:134072946:134072946	chr4	134072946	134072946	+	:assembly/GRCh38
GRCh38:chr4:+:154633701:154633701	chr4	154633701	154633701	+	:assembly/GRCh38
GRCh38:chr4:+:155156374:155156374	chr4	155156374	155156374	+	:assembly/GRCh38
GRCh38:chr4:+:155252753:155252753	chr4	155252753	155252753	+	:assembly/GRCh38
GRCh38:chr4:+:159158750:159158750	chr4	159158750	159158750	+	:assembly/GRCh38
GRCh38:chr4:+:175896824:175896824	chr4	175896824	175896824	+	:assembly/GRCh38
GRCh38:chr4:+:177071667:177071667	chr4	177071667	177071667	+	:assembly/GRCh38
GRCh38:chr4:+:177608668:177608668	chr4	177608668	177608668	+	:assembly/GRCh38
GRCh38:chr4:+:186423493:186423493	chr4	186423493	186423493	+	:assembly/GRCh38
GRCh38:chr4:+:187519126:187519126	chr4	187519126	187519126	+	:assembly/GRCh38
GRCh38:chr5:+:14419914:14419914	chr5	14419914	14419914	+	:assembly/GRCh38
GRCh38:chr5:+:19473718:19473718	chr5	19473718	19473718	+	:assembly/GRCh38
GRCh38:chr5:+:65344544:65344544	chr5	65344544	65344544	+	:assembly/GRCh38
GRCh38:chr5:+:81460299:81460299	chr5	81460299	81460299	+	:assembly/GRCh38
GRCh38:chr5:+:126791127:126791127	chr5	126791127	126791127	+	:assembly/GRCh38
GRCh38:chr5:+:131607073:131607073	chr5	131607073	131607073	+	:assembly/GRCh38
GRCh38:chr5:+:140720048:140720048	chr5	140720048	140720048	+	:assembly/GRCh38
GRCh38:chr5:+:142689764:142689764	chr5	142689764	142689764	+	:assembly/GRCh38
GRCh38:chr6:+:5771593:5771593	chr6	5771593	5771593	+	:assembly/GRCh38
GRCh38:chr6:+:10586502:10586502	chr6	10586502	10586502	+	:assembly/GRCh38
GRCh38:chr6:+:26027443:26027443	chr6	26027443	26027443	+	:assembly/GRCh38
GRCh38:chr6:+:26046035:26046035	chr6	26046035	26046035	+	:assembly/GRCh38
GRCh38:chr6:+:31848457:31848457	chr6	31848457	31848457	+	:assembly/GRCh38
GRCh38:chr6:+:32497931:32497931	chr6	32497931	32497931	+	:assembly/GRCh38
GRCh38:chr6:+:34500249:34500249	chr6	34500249	34500249	+	:assembly/GRCh38
GRCh38:chr6:+:36564735:36564735	chr6	36564735	36564735	+	:assembly/GRCh38
GRCh38:chr6:+:50011514:50011514	chr6	50011514	50011514	+	:assembly/GRCh38
GRCh38:chr6:+:50740377:50740377	chr6	50740377	50740377	+	:assembly/GRCh38
GRCh38:chr6:+:50740378:50740378	chr6	50740378	50740378	+	:assembly/GRCh38
GRCh38:chr6:+:54214537:54214537	chr6	54214537	54214537	+	:assembly/GRCh38
GRCh38:chr6:+:64422228:64422228	chr6	64422228	64422228	+	:assembly/GRCh38
GRCh38:chr6:+:72947557:72947557	chr6	72947557	72947557	+	:assembly/GRCh38
GRCh38:chr6:+:110734509:110734509	chr6	110734509	110734509	+	:assembly/GRCh38
GRCh38:chr6:+:116441979:116441979	chr6	116441979	116441979	+	:assembly/GRCh38
GRCh38:chr6:+:170064291:170064291	chr6	170064291	170064291	+	:assembly/GRCh38
GRCh38:chr7:+:21737798:21737798	chr7	21737798	21737798	+	:assembly/GRCh38
GRCh38:chr7:+:21737803:21737803	chr7	21737803	21737803	+	:assembly/GRCh38
GRCh38:chr7:+:99434081:99434081	chr7	99434081	99434081	+	:assembly/GRCh38
GRCh38:chr7:+:100682318:100682318	chr7	100682318	100682318	+	:assembly/GRCh38
GRCh38:chr7:+:100683374:100683374	chr7	100683374	100683374	+	:assembly/GRCh38
GRCh38:chr7:+:120906831:120906831	chr7	120906831	120906831	+	:assembly/GRCh38
GRCh38:chr7:+:128493043:128493043	chr7	128493043	128493043	+	:assembly/GRCh38
GRCh38:chr7:+:137801407:137801407	chr7	137801407	137801407	+	:assembly/GRCh38
GRCh38:chr7:+:143701160:143701160	chr7	143701160	143701160	+	:assembly/GRCh38
GRCh38:chr7:+:144098336:144098336	chr7	144098336	144098336	+	:assembly/GRCh38
GRCh38:chr7:+:144288620:144288620	chr7	144288620	144288620	+	:assembly/GRCh38
GRCh38:chr7:+:148947839:148947839	chr7	148947839	148947839	+	:assembly/GRCh38
GRCh38:chr7:+:155538207:155538207	chr7	155538207	155538207	+	:assembly/GRCh38
GRCh38:chr8:+:25344783:25344783	chr8	25344783	25344783	+	:assembly/GRCh38
GRCh38:chr8:+:30705966:30705966	chr8	30705966	30705966	+	:assembly/GRCh38
GRCh38:chr8:+:55540871:55540871	chr8	55540871	55540871	+	:assembly/GRCh38
GRCh38:chr8:+:55540872:55540872	chr8	55540872	55540872	+	:assembly/GRCh38
GRCh38:chr8:+:57026046:57026046	chr8	57026046	57026046	+	:assembly/GRCh38
GRCh38:chr8:+:87229865:87229865	chr8	87229865	87229865	+	:assembly/GRCh38
GRCh38:chr8:+:97620576:97620576	chr8	97620576	97620576	+	:assembly/GRCh38
GRCh38:chr8:+:100589781:100589781	chr8	100589781	100589781	+	:assembly/GRCh38
GRCh38:chr8:+:113421190:113421190	chr8	113421190	113421190	+	:assembly/GRCh38
GRCh38:chr8:+:139209861:139209861	chr8	139209861	139209861	+	:assembly/GRCh38
GRCh38:chr8:+:144898886:144898886	chr8	144898886	144898886	+	:assembly/GRCh38
GRCh38:chr8:+:145133696:145133696	chr8	145133696	145133696	+	:assembly/GRCh38
GRCh38:chr8:+:145641370:145641370	chr8	145641370	145641370	+	:assembly/GRCh38
GRCh38:chr9:+:215047:215047	chr9	215047	215047	+	:assembly/GRCh38
GRCh38:chr9:+:43625017:43625017	chr9	43625017	43625017	+	:assembly/GRCh38
GRCh38:chr9:+:78686740:78686740	chr9	78686740	78686740	+	:assembly/GRCh38
GRCh38:chr9:+:101507896:101507896	chr9	101507896	101507896	+	:assembly/GRCh38
GRCh38:chr9:+:101797386:101797386	chr9	101797386	101797386	+	:assembly/GRCh38
GRCh38:chr9:+:107380101:107380101	chr9	107380101	107380101	+	:assembly/GRCh38
GRCh38:chr9:+:111882001:111882001	chr9	111882001	111882001	+	:assembly/GRCh38
GRCh38:chr9:+:120475502:120475502	chr9	120475502	120475502	+	:assembly/GRCh38
GRCh38:chr9:+:130213074:130213074	chr9	130213074	130213074	+	:assembly/GRCh38
GRCh38:chr9:+:131587312:131587312	chr9	131587312	131587312	+	:assembly/GRCh38
GRCh38:chr9:+:135947023:135947023	chr9	135947023	135947023	+	:assembly/GRCh38
GRCh38:chrX:+:591827:591827	chrX	591827	591827	+	:assembly/GRCh38
GRCh38:chrX:+:24906190:24906190	chrX	24906190	24906190	+	:assembly/GRCh38
GRCh38:chrX:+:48762117:48762117	chrX	48762117	48762117	+	:assembly/GRCh38
GRCh38:chrX:+:64749682:64749682	chrX	64749682	64749682	+	:assembly/GRCh38
GRCh38:chrX:+:91134013:91134013	chrX	91134013	91134013	+	:assembly/GRCh38
GRCh38:chrX:+:100513426:100513426	chrX	100513426	100513426	+	:assembly/GRCh38
GRCh38:chrX:+:103498983:103498983	chrX	103498983	103498983	+	:assembly/GRCh38
GRCh38:chrX:+:104464278:104464278	chrX	104464278	104464278	+	:assembly/GRCh38
GRCh38:chrX:+:105178301:105178301	chrX	105178301	105178301	+	:assembly/GRCh38
GRCh38:chrX:+:107434737:107434737	chrX	107434737	107434737	+	:assembly/GRCh38
GRCh38:chrX:+:125685955:125685955	chrX	125685955	125685955	+	:assembly/GRCh38
GRCh38:chrX:+:140996305:140996305	chrX	140996305	140996305	+	:assembly/GRCh38
GRCh38:chrX:+:150349341:150349341	chrX	150349341	150349341	+	:assembly/GRCh38
GRCh38:chrX:+:155003543:155003543	chrX	155003543	155003543	+	:assembly/GRCh38
GRCh38:chr1:+:145556691:145556691	chr1	145556691	145556691	+	:assembly/GRCh38
GRCh38:chr1:+:210857135:210857135	chr1	210857135	210857135	+	:assembly/GRCh38
GRCh38:chr1:+:247752359:247752359	chr1	247752359	247752359	+	:assembly/GRCh38
GRCh38:chr10:+:267187:267187	chr10	267187	267187	+	:assembly/GRCh38
GRCh38:chr10:+:99200940:99200940	chr10	99200940	99200940	+	:assembly/GRCh38
GRCh38:chr11:+:2154357:2154357	chr11	2154357	2154357	+	:assembly/GRCh38
GRCh38:chr14:+:24724387:24724387	chr14	24724387	24724387	+	:assembly/GRCh38
GRCh38:chr14:+:24738142:24738142	chr14	24738142	24738142	+	:assembly/GRCh38
GRCh38:chr14:+:95035828:95035828	chr14	95035828	95035828	+	:assembly/GRCh38
GRCh38:chr17:+:1960255:1960255	chr17	1960255	1960255	+	:assembly/GRCh38
GRCh38:chr17:+:7577018:7577018	chr17	7577018	7577018	+	:assembly/GRCh38
GRCh38:chr17:+:28776601:28776601	chr17	28776601	28776601	+	:assembly/GRCh38
GRCh38:chr17:+:56052103:56052103	chr17	56052103	56052103	+	:assembly/GRCh38
GRCh38:chr17:+:60741975:60741975	chr17	60741975	60741975	+	:assembly/GRCh38
GRCh38:chr19:+:5692047:5692047	chr19	5692047	5692047	+	:assembly/GRCh38
GRCh38:chr19:+:8670187:8670187	chr19	8670187	8670187	+	:assembly/GRCh38
GRCh38:chr2:+:66670127:66670127	chr2	66670127	66670127	+	:assembly/GRCh38
GRCh38:chr2:+:97808510:97808510	chr2	97808510	97808510	+	:assembly/GRCh38
GRCh38:chr2:+:97808515:97808515	chr2	97808515	97808515	+	:assembly/GRCh38
GRCh38:chr20:+:62729760:62729760	chr20	62729760	62729760	+	:assembly/GRCh38
GRCh38:chr3:+:119459516:119459516	chr3	119459516	119459516	+	:assembly/GRCh38
GRCh38:chr3:+:179448404:179448404	chr3	179448404	179448404	+	:assembly/GRCh38
GRCh38:chr4:+:42577650:42577650	chr4	42577650	42577650	+	:assembly/GRCh38
GRCh38:chr4:+:152022228:152022228	chr4	152022228	152022228	+	:assembly/GRCh38
GRCh38:chr5:+:132037834:132037834	chr5	132037834	132037834	+	:assembly/GRCh38
GRCh38:chr5:+:180474968:180474968	chr5	180474968	180474968	+	:assembly/GRCh38
GRCh38:chr6:+:30864625:30864625	chr6	30864625	30864625	+	:assembly/GRCh38
GRCh38:chr6:+:36169409:36169409	chr6	36169409	36169409	+	:assembly/GRCh38
GRCh38:chr7:+:45113873:45113873	chr7	45113873	45113873	+	:assembly/GRCh38
GRCh38:chr7:+:55241672:55241672	chr7	55241672	55241672	+	:assembly/GRCh38
GRCh38:chr7:+:55241708:55241708	chr7	55241708	55241708	+	:assembly/GRCh38
GRCh38:chr8:+:71069225:71069225	chr8	71069225	71069225	+	:assembly/GRCh38
GRCh38:chr9:+:140063604:140063604	chr9	140063604	140063604	+	:assembly/GRCh38
GRCh38:chrX:+:54841736:54841736	chrX	54841736	54841736	+	:assembly/GRCh38
GRCh38:chrX:+:107310166:107310166	chrX	107310166	107310166	+	:assembly/GRCh38
GRCh38:chr1:+:4834512:4834512	chr1	4834512	4834512	+	:assembly/GRCh38
GRCh38:chr1:+:16946535:16946535	chr1	16946535	16946535	+	:assembly/GRCh38
GRCh38:chr1:+:33236267:33236267	chr1	33236267	33236267	+	:assembly/GRCh38
GRCh38:chr1:+:68512803:68512803	chr1	68512803	68512803	+	:assembly/GRCh38
GRCh38:chr1:+:152282056:152282056	chr1	152282056	152282056	+	:assembly/GRCh38
GRCh38:chr1:+:159021555:159021555	chr1	159021555	159021555	+	:assembly/GRCh38
GRCh38:chr1:+:161279663:161279663	chr1	161279663	161279663	+	:assembly/GRCh38
GRCh38:chr1:+:161695800:161695800	chr1	161695800	161695800	+	:assembly/GRCh38
GRCh38:chr1:+:228495036:228495036	chr1	228495036	228495036	+	:assembly/GRCh38
GRCh38:chr1:+:238048479:238048479	chr1	238048479	238048479	+	:assembly/GRCh38
